product_code,title,product_description,currency,price,product_quantity_raw,price_per_product_quantity_raw,tax_details,additional_manufacturer,manufacturers,product_info_url,country,product_img_url,availability,raw_data,raw_html
WA27000,Welch Allyn 35v Larynx Illuminator Complete,,GBP,"£
                        385.20",1,,(Inc. VAT),,,https://www.medema.co.uk/welch_allyn_35v_larynx_illuminator_complete,UK,./media/products/c18984667cde98d9efbe3f6873646f12.jpg|./media/products/c18984667cde98d9efbe3f6873646f12.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/supa_slides_-_designed_for_multiple_use_with_the_same_patient,UK,,,,
SEL201,S.U.P.A Slide Wide - 200cm x 100cm - Box of 100,,GBP,"£
                        178.80",1,,(Inc. VAT),,,https://www.medema.co.uk/supa_slides_-_designed_for_multiple_use_with_the_same_patient,UK,./media/products/supaslide.jpg|./media/products/supaslide.jpg,,,
SEL200,S.U.P.A Slide Standard - 200cm x 75cm - Box of 100,,GBP,"£
                        118.80",1,,(Inc. VAT),,,https://www.medema.co.uk/supa_slides_-_designed_for_multiple_use_with_the_same_patient,UK,./media/products/supaslide.jpg|./media/products/supaslide.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/welch_allyn_3_5v_finnoff_transilluminator,UK,,,,
WA41100,Welch Allyn 3.5v Finnoff Transilluminator,,GBP,"£
                        157.20",1,,(Inc. VAT),,,https://www.medema.co.uk/welch_allyn_3_5v_finnoff_transilluminator,UK,./media/products/d822288c57fd426a070f00c89caa2454.jpg|./media/products/d822288c57fd426a070f00c89caa2454.jpg,,,
WA41101,Welch Allyn 3 5v Finnoff Transilluminator with Cobalt Filter,,GBP,"£
                        199.20",1,,(Inc. VAT),,,https://www.medema.co.uk/welch_allyn_3_5v_finnoff_transilluminator,UK,./media/products/0a6318ede47624170b61c58a39cd893f.jpg|./media/products/0a6318ede47624170b61c58a39cd893f.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_leather_safety_gloves,UK,,,,
NETT191686,Veterinary Leather Safety Gloves,,GBP,"£
                        34.78",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_leather_safety_gloves,UK,./media/products/d868ac6a29d13ebf5b79bab98a2a3c1f.jpg|./media/products/d868ac6a29d13ebf5b79bab98a2a3c1f.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/oxy_100__veterinary_handheld_pulse_oximeter,UK,,,,
GIM34343,OXY 100  Veterinary Handheld PulseOximeter,,GBP,"£
                        150.00",1,,(Inc. VAT),,,https://www.medema.co.uk/oxy_100__veterinary_handheld_pulse_oximeter,UK,./media/products/890ac8c51470365f54a9f21f1db6c75f.jpg|./media/products/890ac8c51470365f54a9f21f1db6c75f.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/multifunctional_capnography_monitor,UK,,,,
GIM33703,Veterinary Portable Oxi-Capnography Monitor,,GBP,"£
                        2,892.00",1,,(Inc. VAT),,,https://www.medema.co.uk/multifunctional_capnography_monitor,UK,./media/products/b685d1d5b0c0a63a72fc6e14f15c5d71.jpg|./media/products/b685d1d5b0c0a63a72fc6e14f15c5d71.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/welch_allyn_pneumatic_veterinary_convertible_battery_diagnostic_set,UK,,,,
WA96224-VC,Welch Allyn Pneumatic Veterinary convertible battery Diagnostic set,,GBP,"£
                        679.20",1,,(Inc. VAT),,,https://www.medema.co.uk/welch_allyn_pneumatic_veterinary_convertible_battery_diagnostic_set,UK,./media/products/1Welch_Allyn_Pneumatic_Veterinary_convertible_battery_Diagnostic_set_.jpg|./media/products/1Welch_Allyn_Pneumatic_Veterinary_convertible_battery_Diagnostic_set_.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/welch_allyn_operating_veterinary__diagnostic_set,UK,,,,
WA96270-BI,Welch Allyn Operating Veterinary  Diagnostic set  with C-CELL Handle|,,GBP,"£
                        578.40",1,,(Inc. VAT),,,https://www.medema.co.uk/welch_allyn_operating_veterinary__diagnostic_set,UK,./media/products/46057b6fdac9d578f0ac7d17d8c6b788.jpg|./media/products/46057b6fdac9d578f0ac7d17d8c6b788.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/welch_allyn_pneumatic_veterinary_20260_otoscope_diagnostic_set,UK,,,,
WA20674-VSM,Welch Allyn Pneumatic Veterinary battery Diagnostic set,,GBP,"£
                        481.20",1,,(Inc. VAT),,,https://www.medema.co.uk/welch_allyn_pneumatic_veterinary_20260_otoscope_diagnostic_set,UK,./media/products/e8851eaec2061caefdcfb6a3d17796bc.jpg|./media/products/e8851eaec2061caefdcfb6a3d17796bc.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/welch_allyn_operating_veterinary_diagnostic_set__with__lithium_ion_rechargeable_battery,UK,,,,
WA96274-VSM,Welch Alllyn Pneumatic Veterinary Diagnostic Set with  Lithium Ion Rechargeable Battery,,GBP,"£
                        752.40",1,,(Inc. VAT),,,https://www.medema.co.uk/welch_allyn_operating_veterinary_diagnostic_set__with__lithium_ion_rechargeable_battery,UK,./media/products/3c2975e9dc3e9a313ece7ef5992ae8c4.jpg|./media/products/3c2975e9dc3e9a313ece7ef5992ae8c4.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/welch_allyn_macroview_veterinary_otoscope,UK,,,,
WA23960,Welch Allyn Digital Macroview Vet Otoscope -head only and software,,GBP,"£
                        1,123.20",1,,(Inc. VAT),,,https://www.medema.co.uk/welch_allyn_macroview_veterinary_otoscope,UK,./media/products/Welch_Allyn_Digital_Macroview_Vet_Otoscope_(head_only_and_software).jpg|./media/products/Welch_Allyn_Digital_Macroview_Vet_Otoscope_(head_only_and_software).jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/welch_allyn_92000_compac_diagnostic_set,UK,,,,
WA92000,Welch Allyn Veterinary CompacSet Diagnostic Set,,GBP,"£
                        381.60",1,,(Inc. VAT),,,https://www.medema.co.uk/welch_allyn_92000_compac_diagnostic_set,UK,./media/products/Welch_Allyn_Veterinary_CompacSet_Diagnostic_Set.jpg|./media/products/Welch_Allyn_Veterinary_CompacSet_Diagnostic_Set.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/welch_allyn_veterinary_operating_otoscope_with_3-5v_c-cell_handle,UK,,,,
WA21670-BI,Welch Allyn Veterinary Operating Otoscope,,GBP,"£
                        333.60",1,,(Inc. VAT),,,https://www.medema.co.uk/welch_allyn_veterinary_operating_otoscope_with_3-5v_c-cell_handle,UK,./media/products/whOperating_Diag_Set.jpg|./media/products/whOperating_Diag_Set.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/_welch_allyn_veterinary_pneumatic_otoscope_set,UK,,,,
WA20670-B,Welch Allyn Veterinary Pneumatic Otoscope,,GBP,"£
                        304.80",1,,(Inc. VAT),,,https://www.medema.co.uk/_welch_allyn_veterinary_pneumatic_otoscope_set,UK,./media/products/Pneumatic_Veterinary_2.5V_battery_otoscope_set___20260_Otoscope.jpg|./media/products/Pneumatic_Veterinary_2.5V_battery_otoscope_set___20260_Otoscope.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/welch_allyn_pneumatic_veterinary_lithium_ion_otoscope_set,UK,,,,
WA20674-VSM,Pneumatic Veterinary lithium Ion rechargeable battery otoscope set,,GBP,"£
                        481.20",1,,(Inc. VAT),,,https://www.medema.co.uk/welch_allyn_pneumatic_veterinary_lithium_ion_otoscope_set,UK,./media/products/7b2410f3c7d3fb586e76612ab2a62739.jpg|./media/products/7b2410f3c7d3fb586e76612ab2a62739.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/parkermed_veterinary_otoscope__with__zipper_case,UK,,,,
LALLTI- 200056,Veterinary Otoscope in Zipper Case,,GBP,"£
                        69.60",1,,(Inc. VAT),,,https://www.medema.co.uk/parkermed_veterinary_otoscope__with__zipper_case,UK,./media/products/09a656949c12c43bb5c911719bc49ea5.jpg|./media/products/09a656949c12c43bb5c911719bc49ea5.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/md_scope__video_veterinarian_otoscope,UK,,,,
GIM32164,MD Scope Video Otoscopes,,GBP,"£
                        2,512.80",1,,(Inc. VAT),,,https://www.medema.co.uk/md_scope__video_veterinarian_otoscope,UK,./media/products/27cd6f423507bff50542352694f99d5b.jpg|./media/products/27cd6f423507bff50542352694f99d5b.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_2-5_v_otoscope,UK,,,,
LAFLTI- 400 V,Parkermed Veterinary  2.5 V  Otoscope,,GBP,"£
                        50.40",1,,(Inc. VAT),,,https://www.medema.co.uk/veterinary_2-5_v_otoscope,UK,./media/products/itm_l_1064new.jpg|./media/products/itm_l_1064new.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/xenon_halogene_otoscope_for_veterinarians,UK,,,,
GIM31422,Halogene Otoscope for Veterinarians,,GBP,"£
                        93.60",1,,(Inc. VAT),,,https://www.medema.co.uk/xenon_halogene_otoscope_for_veterinarians,UK,./media/products/31422.jpg|./media/products/31422.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/visiofocus_vet_non_contact_thermometer_,UK,,,,
GIM-0457,Veterinary Non Contact Thermometer,,GBP,"£
                        188.40",1,,(Inc. VAT),,,https://www.medema.co.uk/visiofocus_vet_non_contact_thermometer_,UK,./media/products/94f857157e0027f5483a9406ac2881d1.jpg|./media/products/94f857157e0027f5483a9406ac2881d1.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/rectal_veterinary_thermometer,UK,,,,
GIM25588,Rectal Veterinary Thermometer,,GBP,"£
                        45.00",1,,(Inc. VAT),,,https://www.medema.co.uk/rectal_veterinary_thermometer,UK,./media/products/25588.jpg|./media/products/25588.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/brannan_veterinary__thermometer,UK,,,,
BRATAV1,Brannan Veterinary Thermometer,,GBP,"£
                        7.19",1,,(Inc. VAT),,,https://www.medema.co.uk/brannan_veterinary__thermometer,UK,./media/products/869748e33290347ea7eda020bef27b76.jpg|./media/products/869748e33290347ea7eda020bef27b76.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/vet_digital_thermometer_with_flex_tip,UK,,,,
GIM80450,Vet Digital Thermometer with Flex Tip,,GBP,"£
                        14.40",1,,(Inc. VAT),,,https://www.medema.co.uk/vet_digital_thermometer_with_flex_tip,UK,./media/products/706e88c69a5ff1f4bee3f0af6f18acae.jpg|./media/products/706e88c69a5ff1f4bee3f0af6f18acae.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/vet_ophthalmoscope_27_v_halogen_and_led_light,UK,,,,
Park09087,Veterinary Ophtalmoscope 27 V Halogen  and LED Light,,GBP,"£
                        81.60",1,,(Inc. VAT),,,https://www.medema.co.uk/vet_ophthalmoscope_27_v_halogen_and_led_light,UK,./media/products/687ff2cf4629553c23ffd8fcaa8f9e7b.jpg|./media/products/687ff2cf4629553c23ffd8fcaa8f9e7b.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/welch_allyn_indirect_viewing_lens,UK,,,,
WA12300,Welch Allyn Indirect Viewing Lens,,GBP,"£
                        116.40",1,,(Inc. VAT),,,https://www.medema.co.uk/welch_allyn_indirect_viewing_lens,UK,./media/products/6a3b46afb6ff90ec317e19879506eed9.jpg|./media/products/6a3b46afb6ff90ec317e19879506eed9.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/welch_allyn_3_5_v_standard__veterinary_ophthalmoscope_head_only,UK,,,,
WA71020-B,"Welch Allyn 3.5v C-Cell Handle for models 11710, 11720, 2520, 20000, 23810, 23820",,GBP,"£
                        99.60",1,,(Inc. VAT),,,https://www.medema.co.uk/welch_allyn_3_5_v_standard__veterinary_ophthalmoscope_head_only,UK,./media/products/219fc992a5773407857b8d39a7082a6b.jpg|./media/products/219fc992a5773407857b8d39a7082a6b.jpg,,,
WA03000-U,Welch Allyn 3.5V Halogen Lamp for Ophthalmoscope|,,GBP,"£
                        16.14",1,,(Inc. VAT),,,https://www.medema.co.uk/welch_allyn_3_5_v_standard__veterinary_ophthalmoscope_head_only,UK,./media/products/e56a78e7753daf022f6caea89b9e3979.jpg|./media/products/e56a78e7753daf022f6caea89b9e3979.jpg,,,
WA11710,Welch Allyn 3.5 V Standard Ophthalmoscope Head Only,,GBP,"£
                        198.00",1,,(Inc. VAT),,,https://www.medema.co.uk/welch_allyn_3_5_v_standard__veterinary_ophthalmoscope_head_only,UK,./media/products/c41b46108c52ae990c8bac6ce084e4af.jpg|./media/products/c41b46108c52ae990c8bac6ce084e4af.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/welch_allyn_panoptic_ophthalmoscope,UK,,,,
WA11800-V,Welch Allyn PanOptic Ophthalmoscope,,GBP,"£
                        883.20",1,,(Inc. VAT),,,https://www.medema.co.uk/welch_allyn_panoptic_ophthalmoscope,UK,./media/products/96c65bbf2f004147389a066fee0d844d.jpg|./media/products/96c65bbf2f004147389a066fee0d844d.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/digital_veterinary_scale_medium,UK,,,,
GIM27258,Digital Veterinary Scale-Medium,,GBP,"£
                        234.00",1,,(Inc. VAT),,,https://www.medema.co.uk/digital_veterinary_scale_medium,UK,./media/products/use27258_59.jpg|./media/products/use27258_59.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/regalite_veterinary_stethoscope,UK,,,,
GIREGA,Regalite Veterinary Stethoscope,,GBP,"£
                        39.60",1,,(Inc. VAT),,,https://www.medema.co.uk/regalite_veterinary_stethoscope,UK,./media/products/3254589.jpg|./media/products/3254589.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/robust_digital_veterinary_platform_scale,UK,,,,
GM80210,Digital Platform Scale for Vets in Stainless Steel,,GBP,"£
                        466.80",1,,(Inc. VAT),,,https://www.medema.co.uk/robust_digital_veterinary_platform_scale,UK,./media/products/b8ac8cdd35e1b3a6de4cf103cffe1534.jpg|./media/products/b8ac8cdd35e1b3a6de4cf103cffe1534.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/kern_platform_scale_for_large_animals_,UK,,,,
KERNEOS300K100XL,Kern Veterinary Platform Scale,,GBP,"£
                        462.00",1,,(Inc. VAT),,,https://www.medema.co.uk/kern_platform_scale_for_large_animals_,UK,./media/products/5797cb82ff1721df2e384b4a52e84d02.jpg|./media/products/5797cb82ff1721df2e384b4a52e84d02.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/seca_veterinary_platform_scale_vs220,UK,,,,
HSC875,SECA VS220 Veterinary Scale,,GBP,"£
                        354.00",1,,(Inc. VAT),,,https://www.medema.co.uk/seca_veterinary_platform_scale_vs220,UK,./media/products/6c267809e24b76aaf47e8c70fdfd8a09.jpg|./media/products/6c267809e24b76aaf47e8c70fdfd8a09.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/seca_vet_scale_384v,UK,,,,
Seca 384v,SECA384 Digital Scale -suitable for veterinary use,,GBP,"£
                        342.00",1,,(Inc. VAT),,,https://www.medema.co.uk/seca_vet_scale_384v,UK,./media/products/Digital-Baby-Scale-835.jpg|./media/products/Digital-Baby-Scale-835.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/digital_veterinary_scale_large,UK,,,,
GIM27259,Digital Veterinary Scale-Large,,GBP,"£
                        330.00",1,,(Inc. VAT),,,https://www.medema.co.uk/digital_veterinary_scale_large,UK,./media/products/use27258_59.jpg|./media/products/use27258_59.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/compact_electronic_scale_for_small_animals_up_to_6_kg,UK,,,,
KERNEMB 6000-1,Compact Electronic Scale for Small Animals,,GBP,"£
                        170.40",1,,(Inc. VAT),,,https://www.medema.co.uk/compact_electronic_scale_for_small_animals_up_to_6_kg,UK,./media/products/10988e66c44e18df9ba6dc305796c35a.jpg|./media/products/10988e66c44e18df9ba6dc305796c35a.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/hypaclens_2_x_250ml_and_2_x_500ml_eyewash_station,UK,,,,
SAFE483,HypaClens 4 x 500ml Eyewash Station,,GBP,"£
                        33.66",1,,(Inc. VAT),,,https://www.medema.co.uk/hypaclens_2_x_250ml_and_2_x_500ml_eyewash_station,UK,./media/products/efb787ab4c893f791888e6488f0f97f2.jpg|./media/products/efb787ab4c893f791888e6488f0f97f2.jpg,,,
SAFE484,HypaClens 2 x 250ml and 2 x 500ml Eyewash Station,,GBP,"£
                        32.46",1,,(Inc. VAT),,,https://www.medema.co.uk/hypaclens_2_x_250ml_and_2_x_500ml_eyewash_station,UK,./media/products/2c2e0dbff359a930143ac8bf22692252.jpg|./media/products/2c2e0dbff359a930143ac8bf22692252.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/economy_eyewash_cabinet__includes_eye_wash_and_dressings,UK,,,,
SAF-K516 *,Evolution Plus Eye Wash Kit with Eye Wash Spray,,GBP,"£
                        45.30",1,,(Inc. VAT),,,https://www.medema.co.uk/economy_eyewash_cabinet__includes_eye_wash_and_dressings,UK,./media/products/3dc717613be42297f4bb818821e1f22e.jpg|./media/products/3dc717613be42297f4bb818821e1f22e.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/digital_veterinary_scale_for_small_animals,UK,,,,
GIM27261,Digital Veterinary Scale for small Animals,,GBP,"£
                        105.60",1,,(Inc. VAT),,,https://www.medema.co.uk/digital_veterinary_scale_for_small_animals,UK,./media/products/27261.jpg|./media/products/27261.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/eyewash_kit_for_eyewash_and_dressings,UK,,,,
FAQ2026A,Eyewash Bottle Refil 500ml pack of 10,,GBP,"£
                        39.48",1,,(Inc. VAT),,,https://www.medema.co.uk/eyewash_kit_for_eyewash_and_dressings,UK,./media/products/6bab1977683c9b688b920027ab73c4ba.jpg|./media/products/6bab1977683c9b688b920027ab73c4ba.jpg,,,
FQ2026A,Tamper Proof Studs,,GBP,"£
                        0.50",1,,(Inc. VAT),,,https://www.medema.co.uk/eyewash_kit_for_eyewash_and_dressings,UK,./media/products/b0890073fa96f1fca3ede857ddcc7a61.jpg|./media/products/b0890073fa96f1fca3ede857ddcc7a61.jpg,,,
SAFE459TE,Eyewash Kit for Eyewash and Dressings,,GBP,"£
                        23.70",1,,(Inc. VAT),,,https://www.medema.co.uk/eyewash_kit_for_eyewash_and_dressings,UK,./media/products/ffbeea64565074190dcbc14fd640bfb9.jpg|./media/products/ffbeea64565074190dcbc14fd640bfb9.jpg,,,
SAFE459TEPK4,Eyewash Kit for eyewash and dressings Pack of 4 Units,,GBP,"£
                        71.76",1,,(Inc. VAT),,,https://www.medema.co.uk/eyewash_kit_for_eyewash_and_dressings,UK,./media/products/abed353dcef07298807438b938299b6b.jpg|./media/products/abed353dcef07298807438b938299b6b.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/wall_mountable_drop_eye_wash_station,UK,,,,
SAF-E465,Wall Mountable Drop Eye Wash Station,,GBP,"£
                        55.20",1,,(Inc. VAT),,,https://www.medema.co.uk/wall_mountable_drop_eye_wash_station,UK,./media/products/d18ab0267d151105267294196562f2e2.jpg|./media/products/d18ab0267d151105267294196562f2e2.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/hypaclens_value_eyewash_station,UK,,,,
SAF-E498,HypaClens Value Eyewash Station,,GBP,"£
                        16.26",1,,(Inc. VAT),,,https://www.medema.co.uk/hypaclens_value_eyewash_station,UK,./media/products/FirstAidEyeCareStation.jpg|./media/products/FirstAidEyeCareStation.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/eye_bath_cup,UK,,,,
SAF-E437,Eye Bath Cup,,GBP,"£
                        1.50",1,,(Inc. VAT),,,https://www.medema.co.uk/eye_bath_cup,UK,./media/products/34ac39f7bed988cc4df1257b7d634f4e.jpg|./media/products/34ac39f7bed988cc4df1257b7d634f4e.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/eye_care_station_-_robust_wall_mounted_station_with_eye_wash,UK,,,,
SAF-E481*,HypaClens Eyewash Station with 2 HypaClens Eyewash Bottles 500ml		|  *Size 51x29x7cm|,,GBP,"£
                        52.80",1,,(Inc. VAT),,,https://www.medema.co.uk/eye_care_station_-_robust_wall_mounted_station_with_eye_wash,UK,./media/products/84c399c0012f85fbef612e874f0c72c6.jpg|./media/products/84c399c0012f85fbef612e874f0c72c6.jpg,,,
SAF-C981,HypaClens Eyewash Station Empty	|*Size 51x29x7cm,,GBP,"£
                        42.00",1,,(Inc. VAT),,,https://www.medema.co.uk/eye_care_station_-_robust_wall_mounted_station_with_eye_wash,UK,./media/products/3bb3f3d55f01f2b4d7a46a76deae9c40.jpg|./media/products/3bb3f3d55f01f2b4d7a46a76deae9c40.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/hypacover_eyeshield,UK,,,,
SAF- E438 *,HypaCover Eyeshield  Single Unit,,GBP,"£
                        2.94",1,,(Inc. VAT),,,https://www.medema.co.uk/hypacover_eyeshield,UK,./media/products/d81628c49a00d42f1bf24a64f04fb34f.jpg|./media/products/d81628c49a00d42f1bf24a64f04fb34f.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/eye_wash_dispenser,UK,,,,
SAF-E4201,Eye Wash Dispenser for 10 x 20ml pods,,GBP,"£
                        9.47",1,,(Inc. VAT),,,https://www.medema.co.uk/eye_wash_dispenser,UK,./media/products/9469ab4869d5619b4e04837110cd5a56.jpg|./media/products/9469ab4869d5619b4e04837110cd5a56.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/hypacover_sterile_adhesive_eye_pad,UK,,,,
SAF D3904,HypaCover Sterile Adhesive Eye Pad Pack of 10,,GBP,"£
                        5.76",1,,(Inc. VAT),,,https://www.medema.co.uk/hypacover_sterile_adhesive_eye_pad,UK,./media/products/2dc7c2c29f6d2658765f825e5688bb30.jpg|./media/products/2dc7c2c29f6d2658765f825e5688bb30.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/economy_eyewash_station__includes_emergency_eye_wash,UK,,,,
SAF-K517*,Economy Eyewash Station with Mirror	|*Size 21x25x10cm,,GBP,"£
                        33.36",1,,(Inc. VAT),,,https://www.medema.co.uk/economy_eyewash_station__includes_emergency_eye_wash,UK,./media/products/3a0a8b1fad69ce1b18b46b9cf3ae6cc9.jpg|./media/products/3a0a8b1fad69ce1b18b46b9cf3ae6cc9.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/bs_compliant_first_aid_and_eye_care_station,UK,,,,
SAF302WSM,BS Compliant First Aid And Eye Care Station,,GBP,"£
                        68.58",1,,(Inc. VAT),,,https://www.medema.co.uk/bs_compliant_first_aid_and_eye_care_station,UK,./media/products/77ea843e1398d9b780ed0434d2345150.jpg|./media/products/77ea843e1398d9b780ed0434d2345150.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/saline_eyewash_refill__emergency_eye_irrigation,UK,,,,
E403PK10,"HypaClens Sterile Eyewash Bottle 250ml Pack of 10 | |

| |

| |

| |",,GBP,"£
                        32.40",1,,(Inc. VAT),,,https://www.medema.co.uk/saline_eyewash_refill__emergency_eye_irrigation,UK,./media/products/29b2fa88bc3de1680373a273d91e090b.jpg|./media/products/29b2fa88bc3de1680373a273d91e090b.jpg,,,
FAE403,"HypaClens Sterile Eyewash Bottle, 250ml | |

| |

| |

| |",,GBP,"£
                        4.62",1,,(Inc. VAT),,,https://www.medema.co.uk/saline_eyewash_refill__emergency_eye_irrigation,UK,./media/products/d7dd932ab95cc564fb0a5267eaffacc3.jpg|./media/products/d7dd932ab95cc564fb0a5267eaffacc3.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/saline_eye_wash_solution_bottle_500ml,UK,,,,
SAF-E466,Saline Eye Wash Solution Bottle 500ml,,GBP,"£
                        16.74",1,,(Inc. VAT),,,https://www.medema.co.uk/saline_eye_wash_solution_bottle_500ml,UK,./media/products/b1f3a537b3959b517e55003ae572546a.jpg|./media/products/b1f3a537b3959b517e55003ae572546a.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/4x_500_ml_eye_wash_station,UK,,,,
SAF-CD27,4x 500ml Eye Wash Station,,GBP,"£
                        74.40",1,,(Inc. VAT),,,https://www.medema.co.uk/4x_500_ml_eye_wash_station,UK,./media/products/51ed903bf24222d78f1f35f70639f197.jpg|./media/products/51ed903bf24222d78f1f35f70639f197.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/eye__and__wound_cleansing_spray,UK,,,,
SAF-CD57*,Eye  and Wound Cleansing Spray,,GBP,"£
                        20.10",1,,(Inc. VAT),,,https://www.medema.co.uk/eye__and__wound_cleansing_spray,UK,./media/products/d8bd76747380d487639c7404a0088854.jpg|./media/products/d8bd76747380d487639c7404a0088854.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/cederroth_neutralising_eyewash__eye_wash_for_acid_and_alkaline_splashes,UK,,,,
FACD16*,Wall Bracket with Mirror For CD15,,GBP,"£
                        12.90",1,,(Inc. VAT),,,https://www.medema.co.uk/cederroth_neutralising_eyewash__eye_wash_for_acid_and_alkaline_splashes,UK,./media/products/cederroth-Wall-Bracket.jpg|./media/products/cederroth-Wall-Bracket.jpg,,,
FACD17*,Cederroth 500ml Eyewash and Bracket,,GBP,"£
                        28.50",1,,(Inc. VAT),,,https://www.medema.co.uk/cederroth_neutralising_eyewash__eye_wash_for_acid_and_alkaline_splashes,UK,./media/products/Cederroth-500ml-Bracket-Eye.jpg|./media/products/Cederroth-500ml-Bracket-Eye.jpg,,,
FACD15*,Cederroth Eyewash Bottle 500ml,,GBP,"£
                        19.68",1,,(Inc. VAT),,,https://www.medema.co.uk/cederroth_neutralising_eyewash__eye_wash_for_acid_and_alkaline_splashes,UK,./media/products/500ml-Cederroth-Eyewash-Bot.jpg|./media/products/500ml-Cederroth-Eyewash-Bot.jpg,,,
FACD21*,Cederroth Eyewash Bottle 235ml - Pocket Sized,,GBP,"£
                        17.83",1,,(Inc. VAT),,,https://www.medema.co.uk/cederroth_neutralising_eyewash__eye_wash_for_acid_and_alkaline_splashes,UK,./media/products/235-ml-Cederroth-Neutralisi.jpg|./media/products/235-ml-Cederroth-Neutralisi.jpg,,,
,,,GBP,,1,,(Inc. VAT),,,https://www.medema.co.uk/_eyewash_dispenser_-_wall_mounted_eye_care,UK,,,,
FAE401A/25,Eye Wash Pods 20ml - Pack of 25|*,,GBP,"£
                        15.59",1,,(Inc. VAT),,,https://www.medema.co.uk/_eyewash_dispenser_-_wall_mounted_eye_care,UK,./media/products/c0fab0263565f4074500cb7f194d31af.jpg|./media/products/c0fab0263565f4074500cb7f194d31af.jpg,,,
